app_temp,azimuth,clouds,datetime,dewpt,dhi,dni,elev_angle,ghi,h_angle,pod,precip,pres,revision_status,revision_version,rh,slp,snow,solar_rad,temp,timestamp_local,timestamp_utc,ts,uv,vis,weather,wind_dir,wind_gust_spd,wind_spd,market_name_lookup,latitude_lookup,longitude_lookup
27.6,206.7,0,2025-11-08:08,12.0,115,909,47.9,783,,d,0.0,990,interim,0.0,37,1026,0,757,28.1,2025-11-08T13:30:00,2025-11-08T08:00:00,1762588800,6.6,16,"{'icon': 'c01d', 'code': 800, 'description': 'Clear Sky'}",22,3.6,1.2,Uchhal,21.385,73.633
27.5,223.2,0,2025-11-08:09,11.6,108,869,39.8,658,,d,0.0,988,interim,0.0,36,1023,0,637,28.1,2025-11-08T14:30:00,2025-11-08T09:00:00,1762592400,5.1,16,"{'icon': 'c01d', 'code': 800, 'description': 'Clear Sky'}",12,4.0,1.6,Uchhal,21.385,73.633
27.3,235.0,0,2025-11-08:10,11.8,94,793,29.2,475,,d,0.0,988,interim,0.0,37,1024,0,459,27.8,2025-11-08T15:30:00,2025-11-08T10:00:00,1762596000,3.5,16,"{'icon': 'c01d', 'code': 800, 'description': 'Clear Sky'}",8,4.4,2.0,Uchhal,21.385,73.633
27.2,243.6,0,2025-11-08:11,10.9,73,646,17.2,256,,d,0.0,988,interim,0.0,35,1024,0,248,27.8,2025-11-08T16:30:00,2025-11-08T11:00:00,1762599600,2.4,16,"{'icon': 'c01d', 'code': 800, 'description': 'Clear Sky'}",4,4.8,2.0,Uchhal,21.385,73.633
25.6,250.1,0,2025-11-08:12,12.0,32,270,4.3,43,,d,0.0,988,interim,0.0,42,1024,0,42,25.9,2025-11-08T17:30:00,2025-11-08T12:00:00,1762603200,2.0,16,"{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'}",352,4.4,1.2,Uchhal,21.385,73.633
22.9,255.4,0,2025-11-08:13,11.4,0,0,-9.0,0,,n,0.0,988,interim,0.0,47,1024,0,0,23.3,2025-11-08T18:30:00,2025-11-08T13:00:00,1762606800,0.0,16,"{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'}",348,3.2,0.8,Uchhal,21.385,73.633
21.1,260.0,0,2025-11-08:14,11.5,0,0,-22.7,0,,n,0.0,990,interim,0.0,53,1026,0,0,21.5,2025-11-08T19:30:00,2025-11-08T14:00:00,1762610400,0.0,16,"{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'}",0,2.4,0.8,Uchhal,21.385,73.633
19.9,264.4,0,2025-11-08:15,10.8,0,0,-36.5,0,,n,0.0,990,interim,0.0,54,1026,0,0,20.4,2025-11-08T20:30:00,2025-11-08T15:00:00,1762614000,0.0,16,"{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'}",12,2.4,0.8,Uchhal,21.385,73.633
18.7,269.1,0,2025-11-08:16,10.3,0,0,-50.5,0,,n,0.0,990,interim,0.0,56,1027,0,0,19.3,2025-11-08T21:30:00,2025-11-08T16:00:00,1762617600,0.0,16,"{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'}",18,2.4,0.8,Uchhal,21.385,73.633
18.7,275.5,0,2025-11-08:17,9.8,0,0,-64.4,0,,n,0.0,990,interim,0.0,54,1027,0,0,19.3,2025-11-08T22:30:00,2025-11-08T17:00:00,1762621200,0.0,16,"{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'}",14,2.0,0.8,Uchhal,21.385,73.633
17.8,290.1,0,2025-11-08:18,9.3,0,0,-78.1,0,,n,0.0,990,interim,0.0,55,1027,0,0,18.5,2025-11-08T23:30:00,2025-11-08T18:00:00,1762624800,0.0,16,"{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'}",18,2.0,0.8,Uchhal,21.385,73.633
17.8,35.4,0,2025-11-08:19,9.2,0,0,-84.5,0,,n,0.0,990,interim,0.0,57,1027,0,0,17.8,2025-11-09T00:30:00,2025-11-08T19:00:00,1762628400,0.0,16,"{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'}",22,2.0,0.8,Uchhal,21.385,73.633
17.4,78.7,0,2025-11-08:20,8.8,0,0,-72.2,0,,n,0.0,990,interim,0.0,57,1027,0,0,17.4,2025-11-09T01:30:00,2025-11-08T20:00:00,1762632000,0.0,16,"{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'}",26,2.0,0.8,Uchhal,21.385,73.633
16.7,87.8,0,2025-11-08:21,8.9,0,0,-58.3,0,,n,0.0,988,interim,0.0,60,1025,0,0,16.7,2025-11-09T02:30:00,2025-11-08T21:00:00,1762635600,0.0,16,"{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'}",30,2.0,0.8,Uchhal,21.385,73.633
16.3,93.1,0,2025-11-08:22,9.0,0,0,-44.3,0,,n,0.0,988,interim,0.0,62,1025,0,0,16.3,2025-11-09T03:30:00,2025-11-08T22:00:00,1762639200,0.0,16,"{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'}",36,2.0,0.8,Uchhal,21.385,73.633
14.8,97.6,8,2025-11-08:23,10.0,0,0,-30.4,0,,n,0.0,988,interim,0.0,73,1025,0,0,14.8,2025-11-09T04:30:00,2025-11-08T23:00:00,1762642800,0.0,16,"{'icon': 'c02n', 'code': 801, 'description': 'Few clouds'}",50,2.0,0.8,Uchhal,21.385,73.633
14.4,102.1,0,2025-11-09:00,10.0,0,0,-16.7,0,,n,0.0,988,interim,0.0,75,1025,0,0,14.4,2025-11-09T05:30:00,2025-11-09T00:00:00,1762646400,0.0,16,"{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'}",52,2.4,0.8,Uchhal,21.385,73.633
14.4,107.0,0,2025-11-09:01,9.6,0,0,-3.1,0,,n,0.0,990,interim,0.0,73,1027,0,0,14.4,2025-11-09T06:30:00,2025-11-09T01:00:00,1762650000,0.0,16,"{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'}",54,2.4,0.8,Uchhal,21.385,73.633
14.8,112.7,0,2025-11-09:02,10.0,54,488,10.0,130,,d,0.0,990,interim,0.0,73,1027,0,130,14.8,2025-11-09T07:30:00,2025-11-09T02:00:00,1762653600,2.1,16,"{'icon': 'c01d', 'code': 800, 'description': 'Clear Sky'}",58,2.4,0.8,Uchhal,21.385,73.633
18.1,120.1,0,2025-11-09:03,13.2,83,723,22.5,353,,d,0.0,990,interim,0.0,73,1027,0,340,18.1,2025-11-09T08:30:00,2025-11-09T03:00:00,1762657200,2.7,16,"{'icon': 'c01d', 'code': 800, 'description': 'Clear Sky'}",66,2.8,0.8,Uchhal,21.385,73.633
22.4,129.9,0,2025-11-09:04,13.1,101,832,34.0,559,,d,0.0,992,interim,0.0,55,1028,0,539,22.6,2025-11-09T09:30:00,2025-11-09T04:00:00,1762660800,4.1,16,"{'icon': 'c01d', 'code': 800, 'description': 'Clear Sky'}",86,3.6,1.2,Uchhal,21.385,73.633
24.2,143.6,0,2025-11-09:05,13.0,111,890,43.6,718,,d,0.0,992,interim,0.0,49,1028,0,692,24.4,2025-11-09T10:30:00,2025-11-09T05:00:00,1762664400,5.8,16,"{'icon': 'c01d', 'code': 800, 'description': 'Clear Sky'}",84,4.0,1.2,Uchhal,21.385,73.633
25.7,162.4,0,2025-11-09:06,13.1,117,918,50.0,813,,d,0.0,990,interim,0.0,45,1026,0,784,25.9,2025-11-09T11:30:00,2025-11-09T06:00:00,1762668000,7.1,16,"{'icon': 'c01d', 'code': 800, 'description': 'Clear Sky'}",82,4.0,1.6,Uchhal,21.385,73.633
26.9,185.1,0,2025-11-09:07,12.3,118,924,51.5,834,,d,0.0,990,interim,0.0,40,1026,0,806,27.0,2025-11-09T12:30:00,2025-11-09T07:00:00,1762671600,7.4,16,"{'icon': 'c01d', 'code': 800, 'description': 'Clear Sky'}",80,4.4,1.6,Uchhal,21.385,73.633
27.4,206.5,0,2025-11-09:08,12.2,115,908,47.7,779,,d,0.0,988,interim,0.0,38,1024,0,753,27.8,2025-11-09T13:30:00,2025-11-09T08:00:00,1762675200,6.6,16,"{'icon': 'c01d', 'code': 800, 'description': 'Clear Sky'}",78,4.4,1.6,Uchhal,21.385,73.633
27.5,223.0,0,2025-11-09:09,11.6,107,868,39.7,655,,d,0.0,988,interim,0.0,36,1023,0,634,28.1,2025-11-09T14:30:00,2025-11-09T09:00:00,1762678800,5.1,16,"{'icon': 'c01d', 'code': 800, 'description': 'Clear Sky'}",60,4.0,1.2,Uchhal,21.385,73.633
27.3,234.8,0,2025-11-09:10,11.4,94,792,29.1,473,,d,0.0,986,interim,0.0,36,1021,0,458,27.8,2025-11-09T15:30:00,2025-11-09T10:00:00,1762682400,3.4,16,"{'icon': 'c01d', 'code': 800, 'description': 'Clear Sky'}",42,3.6,1.2,Uchhal,21.385,73.633
27.2,243.3,0,2025-11-09:11,9.4,72,644,17.1,254,,d,0.0,986,interim,0.0,31,1021,0,254,28.1,2025-11-09T16:30:00,2025-11-09T11:00:00,1762686000,2.4,16,"{'icon': 'c01d', 'code': 800, 'description': 'Clear Sky'}",10,3.2,0.8,Uchhal,21.385,73.633
26.7,249.8,0,2025-11-09:12,12.0,32,265,4.3,42,,d,0.0,986,interim,0.0,40,1022,0,41,26.7,2025-11-09T17:30:00,2025-11-09T12:00:00,1762689600,2.0,16,"{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'}",348,2.8,0.4,Uchhal,21.385,73.633
23.7,255.1,0,2025-11-09:13,11.4,0,0,-9.1,0,,n,0.0,988,interim,0.0,45,1024,0,0,24.1,2025-11-09T18:30:00,2025-11-09T13:00:00,1762693200,0.0,16,"{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'}",340,2.0,0.4,Uchhal,21.385,73.633
21.4,259.7,0,2025-11-09:14,10.7,0,0,-22.7,0,,n,0.0,988,interim,0.0,49,1024,0,0,21.9,2025-11-09T19:30:00,2025-11-09T14:00:00,1762696800,0.0,16,"{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'}",352,2.0,0.8,Uchhal,21.385,73.633
20.1,264.1,0,2025-11-09:15,9.9,0,0,-36.5,0,,n,0.0,988,interim,0.0,50,1024,0,0,20.7,2025-11-09T20:30:00,2025-11-09T15:00:00,1762700400,0.0,16,"{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'}",2,2.0,0.8,Uchhal,21.385,73.633
19.0,268.7,0,2025-11-09:16,9.5,0,0,-50.5,0,,n,0.0,988,interim,0.0,52,1025,0,0,19.6,2025-11-09T21:30:00,2025-11-09T16:00:00,1762704000,0.0,16,"{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'}",8,2.0,0.8,Uchhal,21.385,73.633
18.9,274.9,0,2025-11-09:17,8.6,0,0,-64.4,0,,n,0.0,988,interim,0.0,49,1025,0,0,19.6,2025-11-09T22:30:00,2025-11-09T17:00:00,1762707600,0.0,16,"{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'}",10,2.0,0.8,Uchhal,21.385,73.633
26.6,296.5,100,2025-10-31:18,23.8,0,0,-75.8,0,,n,0.25,1006,final,2.1,90,1010,0,0,25.6,2025-10-31T23:30:00,2025-10-31T18:00:00,1761933600,0.0,16,"{'icon': 'c04n', 'description': 'Overcast clouds', 'code': 804}",50,1.6,1.6,Valod,21.125,73.208
26.1,15.5,99,2025-10-31:19,23.3,0,0,-83.0,0,,n,0.75,1006,final,2.1,89,1010,0,0,25.2,2025-11-01T00:30:00,2025-10-31T19:00:00,1761937200,0.0,16,"{'icon': 'd02n', 'description': 'Drizzle', 'code': 301}",46,4.0,1.6,Valod,21.125,73.208
26.1,70.0,100,2025-10-31:20,23.1,0,0,-72.5,0,,n,0.0,1005,final,2.1,88,1009,0,0,25.2,2025-11-01T01:30:00,2025-10-31T20:00:00,1761940800,0.0,16,"{'icon': 'c04n', 'description': 'Overcast clouds', 'code': 804}",52,2.4,1.6,Valod,21.125,73.208
26.1,82.8,100,2025-10-31:21,23.3,0,0,-58.9,0,,n,0.0,1005,final,2.1,89,1009,0,0,25.2,2025-11-01T02:30:00,2025-10-31T21:00:00,1761944400,0.0,16,"{'icon': 'c04n', 'description': 'Overcast clouds', 'code': 804}",72,3.2,1.2,Valod,21.125,73.208
26.2,89.5,100,2025-10-31:22,23.8,0,0,-45.0,0,,n,0.0,1005,final,2.1,92,1009,0,0,25.2,2025-11-01T03:30:00,2025-10-31T22:00:00,1761948000,0.0,16,"{'icon': 'c04n', 'description': 'Overcast clouds', 'code': 804}",98,3.2,1.6,Valod,21.125,73.208
25.8,94.6,100,2025-10-31:23,23.8,0,0,-31.0,0,,n,0.0,1005,final,2.1,94,1009,0,0,24.8,2025-11-01T04:30:00,2025-10-31T23:00:00,1761951600,0.0,16,"{'icon': 'c04n', 'description': 'Overcast clouds', 'code': 804}",118,2.8,1.6,Valod,21.125,73.208
26.2,99.3,100,2025-11-01:00,24.2,0,0,-17.1,0,,n,0.0,1005,final,2.1,94,1009,0,0,25.2,2025-11-01T05:30:00,2025-11-01T00:00:00,1761955200,0.0,7,"{'icon': 'c04n', 'description': 'Overcast clouds', 'code': 804}",126,2.4,1.6,Valod,21.125,73.208
26.2,104.2,97,2025-11-01:01,24.2,0,0,-3.5,0,,n,0.0,1006,final,2.1,94,1010,0,0,25.2,2025-11-01T06:30:00,2025-11-01T01:00:00,1761958800,0.0,6,"{'icon': 'c04n', 'description': 'Overcast clouds', 'code': 804}",126,2.0,1.6,Valod,21.125,73.208
26.6,109.9,40,2025-11-01:02,24.2,54,480,9.9,128,,d,0.0,1007,final,2.1,92,1011,0,114,25.6,2025-11-01T07:30:00,2025-11-01T02:00:00,1761962400,1.5,12,"{'icon': 'c02d', 'description': 'Scattered clouds', 'code': 802}",114,2.8,1.6,Valod,21.125,73.208
27.3,117.0,31,2025-11-01:03,24.5,84,719,22.8,355,,d,0.0,1007,final,2.1,90,1011,0,323,26.3,2025-11-01T08:30:00,2025-11-01T03:00:00,1761966000,2.2,16,"{'icon': 'c02d', 'description': 'Scattered clouds', 'code': 802}",118,3.2,1.6,Valod,21.125,73.208
30.3,126.6,40,2025-11-01:04,24.5,102,830,34.6,567,,d,0.0,1008,final,2.1,86,1012,0,503,27.0,2025-11-01T09:30:00,2025-11-01T04:00:00,1761969600,3.0,16,"{'icon': 'c02d', 'description': 'Scattered clouds', 'code': 802}",148,3.6,2.0,Valod,21.125,73.208
32.7,140.0,25,2025-11-01:05,24.7,113,889,44.9,733,,d,0.0,1008,final,2.1,82,1012,0,673,28.1,2025-11-01T10:30:00,2025-11-01T05:00:00,1761973200,5.0,16,"{'icon': 'c02d', 'description': 'Scattered clouds', 'code': 802}",168,4.4,2.8,Valod,21.125,73.208
36.6,159.2,24,2025-11-01:06,24.8,119,919,52.0,835,,d,0.0,1007,final,2.1,72,1011,0,768,30.4,2025-11-01T11:30:00,2025-11-01T06:00:00,1761976800,6.2,16,"{'icon': 'c02d', 'description': 'Scattered clouds', 'code': 802}",186,8.0,3.6,Valod,21.125,73.208
37.1,183.2,14,2025-11-01:07,25.2,120,926,54.2,864,,d,0.0,1006,final,2.1,74,1010,0,798,30.4,2025-11-01T12:30:00,2025-11-01T07:00:00,1761980400,7.1,16,"{'icon': 'c02d', 'description': 'Few clouds', 'code': 801}",198,8.8,3.6,Valod,21.125,73.208
38.5,206.3,21,2025-11-01:08,25.4,118,914,50.5,815,,d,0.0,1005,final,2.1,72,1009,0,749,31.1,2025-11-01T13:30:00,2025-11-01T08:00:00,1761984000,6.1,16,"{'icon': 'c02d', 'description': 'Scattered clouds', 'code': 802}",206,8.4,3.2,Valod,21.125,73.208
37.4,223.9,33,2025-11-01:09,25.1,110,877,42.4,695,,d,0.0,1004,final,2.1,72,1008,0,628,30.7,2025-11-01T14:30:00,2025-11-01T09:00:00,1761987600,4.3,16,"{'icon': 'c02d', 'description': 'Scattered clouds', 'code': 802}",218,8.0,3.6,Valod,21.125,73.208
38.6,236.1,31,2025-11-01:10,26.3,98,807,31.6,515,,d,0.0,1004,final,2.1,79,1008,0,465,30.4,2025-11-01T15:30:00,2025-11-01T10:00:00,1761991200,3.0,16,"{'icon': 'c02d', 'description': 'Scattered clouds', 'code': 802}",242,7.6,3.6,Valod,21.125,73.208
35.6,244.9,26,2025-11-01:11,25.5,78,675,19.4,295,,d,0.0,1004,final,2.1,80,1008,0,270,29.3,2025-11-01T16:30:00,2025-11-01T11:00:00,1761994800,2.1,16,"{'icon': 'c02d', 'description': 'Scattered clouds', 'code': 802}",248,5.6,3.2,Valod,21.125,73.208
32.5,251.5,24,2025-11-01:12,25.2,41,362,6.4,73,,d,0.0,1005,final,2.1,86,1009,0,67,27.8,2025-11-01T17:30:00,2025-11-01T12:00:00,1761998400,1.7,16,"{'icon': 'c02d', 'description': 'Scattered clouds', 'code': 802}",240,3.6,2.0,Valod,21.125,73.208
32.5,257.0,18,2025-11-01:13,25.2,0,0,-7.0,0,,n,0.0,1006,final,2.1,86,1010,0,0,27.8,2025-11-01T18:30:00,2025-11-01T13:00:00,1762002000,0.0,16,"{'icon': 'c02n', 'description': 'Few clouds', 'code': 801}",222,2.0,2.0,Valod,21.125,73.208
32.8,261.7,17,2025-11-01:14,25.6,0,0,-20.8,0,,n,0.0,1006,final,2.1,88,1010,0,0,27.8,2025-11-01T19:30:00,2025-11-01T14:00:00,1762005600,0.0,16,"{'icon': 'c02n', 'description': 'Few clouds', 'code': 801}",212,2.0,1.6,Valod,21.125,73.208
27.4,266.4,11,2025-11-01:15,24.9,0,0,-34.7,0,,n,0.0,1007,final,2.1,92,1011,0,0,26.3,2025-11-01T20:30:00,2025-11-01T15:00:00,1762009200,0.0,16,"{'icon': 'c02n', 'description': 'Few clouds', 'code': 801}",198,2.0,1.2,Valod,21.125,73.208
27.4,271.6,9,2025-11-01:16,24.9,0,0,-48.7,0,,n,0.0,1008,final,2.1,92,1012,0,0,26.3,2025-11-01T21:30:00,2025-11-01T16:00:00,1762012800,0.0,16,"{'icon': 'c02n', 'description': 'Few clouds', 'code': 801}",198,2.0,1.2,Valod,21.125,73.208
26.7,279.0,8,2025-11-01:17,24.6,0,0,-62.6,0,,n,0.0,1008,final,2.1,94,1012,0,0,25.6,2025-11-01T22:30:00,2025-11-01T17:00:00,1762016400,0.0,16,"{'icon': 'c02n', 'description': 'Few clouds', 'code': 801}",194,2.0,1.2,Valod,21.125,73.208
26.9,295.4,7,2025-11-01:18,24.5,0,0,-76.0,0,,n,0.0,1008,final,2.1,92,1012,0,0,25.9,2025-11-01T23:30:00,2025-11-01T18:00:00,1762020000,0.0,16,"{'icon': 'c02n', 'description': 'Few clouds', 'code': 801}",194,2.0,1.6,Valod,21.125,73.208
26.7,16.3,15,2025-11-01:19,24.6,0,0,-83.3,0,,n,0.0,1007,final,2.1,94,1011,0,0,25.6,2025-11-02T00:30:00,2025-11-01T19:00:00,1762023600,0.0,16,"{'icon': 'c02n', 'description': 'Few clouds', 'code': 801}",190,2.8,1.6,Valod,21.125,73.208
26.7,71.0,18,2025-11-01:20,24.6,0,0,-72.7,0,,n,0.0,1007,final,2.1,94,1011,0,0,25.6,2025-11-02T01:30:00,2025-11-01T20:00:00,1762027200,0.0,16,"{'icon': 'c02n', 'description': 'Few clouds', 'code': 801}",188,3.2,2.0,Valod,21.125,73.208
26.7,83.4,12,2025-11-01:21,24.6,0,0,-59.0,0,,n,0.0,1007,final,2.1,94,1011,0,0,25.6,2025-11-02T02:30:00,2025-11-01T21:00:00,1762030800,0.0,16,"{'icon': 'c02n', 'description': 'Few clouds', 'code': 801}",190,3.2,2.0,Valod,21.125,73.208
26.6,89.9,16,2025-11-01:22,24.2,0,0,-45.0,0,,n,0.0,1007,final,2.1,92,1011,0,0,25.6,2025-11-02T03:30:00,2025-11-01T22:00:00,1762034400,0.0,16,"{'icon': 'c02n', 'description': 'Few clouds', 'code': 801}",194,2.8,2.0,Valod,21.125,73.208
26.2,94.9,26,2025-11-01:23,24.2,0,0,-31.1,0,,n,0.0,1007,final,2.1,94,1011,0,0,25.2,2025-11-02T04:30:00,2025-11-01T23:00:00,1762038000,0.0,12,"{'icon': 'c02n', 'description': 'Scattered clouds', 'code': 802}",188,2.8,1.6,Valod,21.125,73.208
26.9,99.6,45,2025-11-02:00,24.5,0,0,-17.2,0,,n,0.0,1007,final,2.1,92,1011,0,0,25.9,2025-11-02T05:30:00,2025-11-02T00:00:00,1762041600,0.0,11,"{'icon': 'c03n', 'description': 'Broken clouds', 'code': 803}",174,2.4,1.6,Valod,21.125,73.208
26.9,104.5,56,2025-11-02:01,24.5,0,0,-3.6,0,,n,0.0,1008,final,2.1,92,1012,0,0,25.9,2025-11-02T06:30:00,2025-11-02T01:00:00,1762045200,0.0,16,"{'icon': 'c03n', 'description': 'Broken clouds', 'code': 803}",164,2.8,1.6,Valod,21.125,73.208
26.9,110.2,47,2025-11-02:02,24.5,53,477,9.8,126,,d,0.0,1009,final,2.1,92,1013,0,108,25.9,2025-11-02T07:30:00,2025-11-02T02:00:00,1762048800,1.4,8,"{'icon': 'c03d', 'description': 'Broken clouds', 'code': 803}",160,3.6,2.4,Valod,21.125,73.208
27.3,117.3,41,2025-11-02:03,24.5,84,718,22.6,352,,d,0.0,1009,final,2.1,90,1013,0,311,26.3,2025-11-02T08:30:00,2025-11-02T03:00:00,1762052400,2.0,16,"{'icon': 'c03d', 'description': 'Broken clouds', 'code': 803}",172,5.6,2.4,Valod,21.125,73.208
29.7,126.8,13,2025-11-02:04,24.5,102,829,34.5,564,,d,0.0,1010,final,2.1,88,1014,0,522,26.7,2025-11-02T09:30:00,2025-11-02T04:00:00,1762056000,3.8,16,"{'icon': 'c02d', 'description': 'Few clouds', 'code': 801}",188,7.2,3.6,Valod,21.125,73.208
32.7,140.3,17,2025-11-02:05,24.7,113,889,44.6,730,,d,0.0,1010,final,2.1,82,1014,0,675,28.1,2025-11-02T10:30:00,2025-11-02T05:00:00,1762059600,5.3,16,"{'icon': 'c02d', 'description': 'Few clouds', 'code': 801}",198,6.8,3.2,Valod,21.125,73.208
35.4,159.4,82,2025-11-02:06,25.3,119,918,51.7,832,,d,0.0,1009,final,2.1,79,1013,0,387,29.3,2025-11-02T11:30:00,2025-11-02T06:00:00,1762063200,3.2,16,"{'icon': 'c04d', 'description': 'Overcast clouds', 'code': 804}",214,7.2,3.6,Valod,21.125,73.208
36.2,183.2,55,2025-11-02:07,25.6,120,926,53.8,860,,d,0.0,1008,final,2.1,79,1012,0,692,29.6,2025-11-02T12:30:00,2025-11-02T07:00:00,1762066800,4.9,16,"{'icon': 'c03d', 'description': 'Broken clouds', 'code': 803}",226,8.0,3.6,Valod,21.125,73.208
36.3,206.1,58,2025-11-02:08,25.1,118,913,50.2,812,,d,0.0,1007,final,2.1,75,1011,0,636,30.0,2025-11-02T13:30:00,2025-11-02T08:00:00,1762070400,4.3,16,"{'icon': 'c03d', 'description': 'Broken clouds', 'code': 803}",234,8.4,4.0,Valod,21.125,73.208
36.3,223.6,47,2025-11-02:09,25.1,110,876,42.2,692,,d,0.0,1007,final,2.1,75,1011,0,592,30.0,2025-11-02T14:30:00,2025-11-02T09:00:00,1762074000,3.7,16,"{'icon': 'c03d', 'description': 'Broken clouds', 'code': 803}",234,8.8,4.0,Valod,21.125,73.208
36.2,235.9,46,2025-11-02:10,25.6,98,806,31.5,512,,d,0.0,1006,final,2.1,79,1010,0,440,29.6,2025-11-02T15:30:00,2025-11-02T10:00:00,1762077600,2.6,16,"{'icon': 'c03d', 'description': 'Broken clouds', 'code': 803}",230,8.0,4.0,Valod,21.125,73.208
35.6,244.6,35,2025-11-02:11,25.5,77,673,19.3,293,,d,0.0,1006,final,2.1,80,1010,0,263,29.3,2025-11-02T16:30:00,2025-11-02T11:00:00,1762081200,1.9,16,"{'icon': 'c02d', 'description': 'Scattered clouds', 'code': 802}",232,7.6,4.0,Valod,21.125,73.208
34.5,251.2,22,2025-11-02:12,25.1,41,357,6.3,71,,d,0.0,1007,final,2.1,80,1011,0,65,28.9,2025-11-02T17:30:00,2025-11-02T12:00:00,1762084800,1.7,16,"{'icon': 'c02d', 'description': 'Scattered clouds', 'code': 802}",234,6.0,3.2,Valod,21.125,73.208
33.8,256.6,10,2025-11-02:13,25.1,0,0,-7.1,0,,n,0.0,1007,final,2.1,82,1011,0,0,28.5,2025-11-02T18:30:00,2025-11-02T13:00:00,1762088400,0.0,16,"{'icon': 'c02n', 'description': 'Few clouds', 'code': 801}",228,5.6,2.8,Valod,21.125,73.208
32.5,261.4,13,2025-11-02:14,25.2,0,0,-20.9,0,,n,0.0,1008,final,2.1,86,1012,0,0,27.8,2025-11-02T19:30:00,2025-11-02T14:00:00,1762092000,0.0,16,"{'icon': 'c02n', 'description': 'Few clouds', 'code': 801}",220,4.0,2.8,Valod,21.125,73.208
29.9,266.0,17,2025-11-02:15,24.9,0,0,-34.8,0,,n,0.0,1009,final,2.1,90,1013,0,0,26.7,2025-11-02T20:30:00,2025-11-02T15:00:00,1762095600,0.0,16,"{'icon': 'c02n', 'description': 'Few clouds', 'code': 801}",214,4.0,2.8,Valod,21.125,73.208
30.5,271.2,21,2025-11-02:16,24.8,0,0,-48.7,0,,n,0.0,1009,final,2.1,88,1013,0,0,27.0,2025-11-02T21:30:00,2025-11-02T16:00:00,1762099200,0.0,16,"{'icon': 'c02n', 'description': 'Scattered clouds', 'code': 802}",210,4.0,3.2,Valod,21.125,73.208
29.7,278.3,14,2025-11-02:17,24.5,0,0,-62.7,0,,n,0.0,1009,final,2.1,88,1013,0,0,26.7,2025-11-02T22:30:00,2025-11-02T17:00:00,1762102800,0.0,16,"{'icon': 'c02n', 'description': 'Few clouds', 'code': 801}",206,4.4,3.2,Valod,21.125,73.208
29.7,294.2,18,2025-11-02:18,24.5,0,0,-76.2,0,,n,0.0,1009,final,2.1,88,1013,0,0,26.7,2025-11-02T23:30:00,2025-11-02T18:00:00,1762106400,0.0,16,"{'icon': 'c02n', 'description': 'Few clouds', 'code': 801}",204,4.4,2.8,Valod,21.125,73.208
27.3,17.0,18,2025-11-02:19,24.5,0,0,-83.6,0,,n,0.0,1008,final,2.1,90,1012,0,0,26.3,2025-11-03T00:30:00,2025-11-02T19:00:00,1762110000,0.0,16,"{'icon': 'c02n', 'description': 'Few clouds', 'code': 801}",200,4.8,2.8,Valod,21.125,73.208
27.0,72.0,23,2025-11-02:20,24.9,0,0,-72.8,0,,n,0.0,1008,final,2.1,94,1012,0,0,25.9,2025-11-03T01:30:00,2025-11-02T20:00:00,1762113600,0.0,16,"{'icon': 'c02n', 'description': 'Scattered clouds', 'code': 802}",192,4.8,2.8,Valod,21.125,73.208
27.4,84.0,19,2025-11-02:21,24.9,0,0,-59.1,0,,n,0.0,1008,final,2.1,92,1012,0,0,26.3,2025-11-03T02:30:00,2025-11-02T21:00:00,1762117200,0.0,16,"{'icon': 'c02n', 'description': 'Few clouds', 'code': 801}",190,4.8,2.8,Valod,21.125,73.208
27.4,90.4,26,2025-11-02:22,24.9,0,0,-45.1,0,,n,0.0,1007,final,2.1,92,1011,0,0,26.3,2025-11-03T03:30:00,2025-11-02T22:00:00,1762120800,0.0,16,"{'icon': 'c02n', 'description': 'Scattered clouds', 'code': 802}",202,5.2,2.8,Valod,21.125,73.208
26.9,95.3,36,2025-11-02:23,24.5,0,0,-31.2,0,,n,0.0,1008,final,2.1,92,1012,0,0,25.9,2025-11-03T04:30:00,2025-11-02T23:00:00,1762124400,0.0,16,"{'icon': 'c02n', 'description': 'Scattered clouds', 'code': 802}",200,4.8,2.8,Valod,21.125,73.208
